:nemesis	:info	:start-partition	:minority-third
1	:invoke	:read	nil
1	:ok	:read	[]
:nemesis	:info	:start-partition	[:isolated {"n2" #{"n1" "n4" "n0" "n3"}, "n1" #{"n2"}, "n4" #{"n2"}, "n0" #{"n2"}, "n3" #{"n2"}}]
2	:invoke	:broadcast	0
2	:ok	:broadcast	0
3	:invoke	:broadcast	1
3	:ok	:broadcast	1
4	:invoke	:read	nil
4	:ok	:read	[1]
0	:invoke	:read	nil
0	:ok	:read	[1]
0	:invoke	:read	nil
0	:ok	:read	[1]
1	:invoke	:broadcast	2
1	:ok	:broadcast	2
2	:invoke	:read	nil
2	:ok	:read	[0]
3	:invoke	:read	nil
3	:ok	:read	[1 2]
4	:invoke	:read	nil
4	:ok	:read	[1 2]
0	:invoke	:read	nil
0	:ok	:read	[1 2]
0	:invoke	:read	nil
1	:invoke	:read	nil
1	:ok	:read	[1 2]
0	:ok	:read	[1 2]
2	:invoke	:broadcast	3
2	:ok	:broadcast	3
3	:invoke	:read	nil
3	:ok	:read	[1 2]
4	:invoke	:broadcast	4
4	:ok	:broadcast	4
0	:invoke	:broadcast	5
0	:ok	:broadcast	5
0	:invoke	:broadcast	6
0	:ok	:broadcast	6
1	:invoke	:broadcast	7
1	:ok	:broadcast	7
2	:invoke	:broadcast	8
2	:ok	:broadcast	8
3	:invoke	:read	nil
3	:ok	:read	[1 2 4 5 6]
4	:invoke	:broadcast	9
4	:ok	:broadcast	9
0	:invoke	:read	nil
0	:ok	:read	[1 2 5 4 6 7]
0	:invoke	:broadcast	10
0	:ok	:broadcast	10
1	:invoke	:read	nil
1	:ok	:read	[1 2 4 5 6 7 9 10]
2	:invoke	:broadcast	11
2	:ok	:broadcast	11
3	:invoke	:read	nil
3	:ok	:read	[1 2 4 5 6 7 9 10]
4	:invoke	:read	nil
4	:ok	:read	[1 2 4 5 7 6 9 10]
0	:invoke	:read	nil
0	:ok	:read	[1 2 5 4 6 7 10 9]
0	:invoke	:broadcast	12
0	:ok	:broadcast	12
1	:invoke	:read	nil
1	:ok	:read	[1 2 4 5 6 7 9 10 12]
2	:invoke	:broadcast	13
2	:ok	:broadcast	13
3	:invoke	:read	nil
3	:ok	:read	[1 2 4 5 6 7 9 10 12]
4	:invoke	:broadcast	14
4	:ok	:broadcast	14
0	:invoke	:read	nil
0	:ok	:read	[1 2 5 4 6 7 10 9 12]
0	:invoke	:broadcast	15
0	:ok	:broadcast	15
1	:invoke	:read	nil
1	:ok	:read	[1 2 4 5 6 7 9 10 12 14 15]
2	:invoke	:read	nil
2	:ok	:read	[0 3 8 11 13]
3	:invoke	:broadcast	16
3	:ok	:broadcast	16
4	:invoke	:read	nil
4	:ok	:read	[1 2 4 5 7 6 9 10 12 14 16 15]
0	:invoke	:read	nil
0	:ok	:read	[1 2 5 4 6 7 10 9 12 15 16 14]
0	:invoke	:broadcast	17
0	:ok	:broadcast	17
1	:invoke	:read	nil
1	:ok	:read	[1 2 4 5 6 7 9 10 12 14 15 16 17]
2	:invoke	:read	nil
2	:ok	:read	[0 3 8 11 13]
3	:invoke	:read	nil
3	:ok	:read	[1 2 4 5 6 7 9 10 12 14 15 16 17]
4	:invoke	:read	nil
4	:ok	:read	[1 2 4 5 7 6 9 10 12 14 16 15 17]
0	:invoke	:broadcast	18
0	:ok	:broadcast	18
0	:invoke	:broadcast	19
0	:ok	:broadcast	19
1	:invoke	:read	nil
1	:ok	:read	[1 2 4 5 6 7 9 10 12 14 15 16 17 18 19]
2	:invoke	:broadcast	20
2	:ok	:broadcast	20
3	:invoke	:read	nil
3	:ok	:read	[1 2 4 5 6 7 9 10 12 14 15 16 17 18 19]
4	:invoke	:broadcast	21
4	:ok	:broadcast	21
0	:invoke	:broadcast	22
0	:ok	:broadcast	22
0	:invoke	:broadcast	23
0	:ok	:broadcast	23
1	:invoke	:broadcast	24
1	:ok	:broadcast	24
2	:invoke	:read	nil
3	:invoke	:broadcast	25
2	:ok	:read	[0 3 8 11 13 20]
3	:ok	:broadcast	25
4	:invoke	:read	nil
4	:ok	:read	[1 2 4 5 7 6 9 10 12 14 16 15 17 18 19 21 22 24 25]
0	:invoke	:broadcast	26
0	:ok	:broadcast	26
0	:invoke	:read	nil
0	:ok	:read	[1 2 5 4 6 7 10 9 12 15 16 14 17 18 19 22 21 23 24 25 26]
1	:invoke	:read	nil
1	:ok	:read	[1 2 4 5 6 7 9 10 12 14 15 16 17 18 19 21 22 23 24 25 26]
2	:invoke	:read	nil
2	:ok	:read	[0 3 8 11 13 20]
3	:invoke	:read	nil
3	:ok	:read	[1 2 4 5 6 7 9 10 12 14 15 16 17 18 19 21 22 23 25 24 26]
4	:invoke	:broadcast	27
4	:ok	:broadcast	27
0	:invoke	:read	nil
0	:ok	:read	[1 2 5 4 6 7 10 9 12 15 16 14 17 18 19 22 21 23 24 25 26]
0	:invoke	:broadcast	28
0	:ok	:broadcast	28
1	:invoke	:broadcast	29
1	:ok	:broadcast	29
2	:invoke	:broadcast	30
2	:ok	:broadcast	30
3	:invoke	:broadcast	31
3	:ok	:broadcast	31
4	:invoke	:broadcast	32
4	:ok	:broadcast	32
0	:invoke	:read	nil
0	:ok	:read	[1 2 5 4 6 7 10 9 12 15 16 14 17 18 19 22 21 23 24 25 26 27 28 29 31]
0	:invoke	:broadcast	33
0	:ok	:broadcast	33
1	:invoke	:broadcast	34
1	:ok	:broadcast	34
2	:invoke	:broadcast	35
2	:ok	:broadcast	35
3	:invoke	:read	nil
3	:ok	:read	[1 2 4 5 6 7 9 10 12 14 15 16 17 18 19 21 22 23 25 24 26 27 28 29 31 32 33]
4	:invoke	:broadcast	36
4	:ok	:broadcast	36
0	:invoke	:broadcast	37
0	:ok	:broadcast	37
0	:invoke	:broadcast	38
0	:ok	:broadcast	38
1	:invoke	:broadcast	39
1	:ok	:broadcast	39
2	:invoke	:broadcast	40
2	:ok	:broadcast	40
3	:invoke	:broadcast	41
3	:ok	:broadcast	41
4	:invoke	:read	nil
4	:ok	:read	[1 2 4 5 7 6 9 10 12 14 16 15 17 18 19 21 22 24 25 23 26 27 29 28 31 32 33 34 36 37 39 41 38]
0	:invoke	:read	nil
0	:ok	:read	[1 2 5 4 6 7 10 9 12 15 16 14 17 18 19 22 21 23 24 25 26 27 28 29 31 33 32 34 36 37 38 39 41]
0	:invoke	:broadcast	42
0	:ok	:broadcast	42
1	:invoke	:read	nil
1	:ok	:read	[1 2 4 5 6 7 9 10 12 14 15 16 17 18 19 21 22 23 24 25 26 27 28 29 32 33 31 34 36 37 38 39 41 42]
2	:invoke	:broadcast	43
2	:ok	:broadcast	43
3	:invoke	:read	nil
3	:ok	:read	[1 2 4 5 6 7 9 10 12 14 15 16 17 18 19 21 22 23 25 24 26 27 28 29 31 32 33 36 37 34 38 41 39 42]
4	:invoke	:broadcast	44
4	:ok	:broadcast	44
0	:invoke	:read	nil
0	:ok	:read	[1 2 5 4 6 7 10 9 12 15 16 14 17 18 19 22 21 23 24 25 26 27 28 29 31 33 32 34 36 37 38 39 41 42]
0	:invoke	:broadcast	45
0	:ok	:broadcast	45
1	:invoke	:read	nil
1	:ok	:read	[1 2 4 5 6 7 9 10 12 14 15 16 17 18 19 21 22 23 24 25 26 27 28 29 32 33 31 34 36 37 38 39 41 42 44 45]
2	:invoke	:read	nil
2	:ok	:read	[0 3 8 11 13 20 30 35 40 43]
3	:invoke	:read	nil
3	:ok	:read	[1 2 4 5 6 7 9 10 12 14 15 16 17 18 19 21 22 23 25 24 26 27 28 29 31 32 33 36 37 34 38 41 39 42 44 45]
4	:invoke	:read	nil
4	:ok	:read	[1 2 4 5 7 6 9 10 12 14 16 15 17 18 19 21 22 24 25 23 26 27 29 28 31 32 33 34 36 37 39 41 38 42 44 45]
0	:invoke	:broadcast	46
0	:ok	:broadcast	46
0	:invoke	:broadcast	47
0	:ok	:broadcast	47
1	:invoke	:broadcast	48
1	:ok	:broadcast	48
2	:invoke	:read	nil
2	:ok	:read	[0 3 8 11 13 20 30 35 40 43]
3	:invoke	:read	nil
3	:ok	:read	[1 2 4 5 6 7 9 10 12 14 15 16 17 18 19 21 22 23 25 24 26 27 28 29 31 32 33 36 37 34 38 41 39 42 44 45 46 47]
4	:invoke	:read	nil
4	:ok	:read	[1 2 4 5 7 6 9 10 12 14 16 15 17 18 19 21 22 24 25 23 26 27 29 28 31 32 33 34 36 37 39 41 38 42 44 45 46 47 48]
0	:invoke	:read	nil
0	:ok	:read	[1 2 5 4 6 7 10 9 12 15 16 14 17 18 19 22 21 23 24 25 26 27 28 29 31 33 32 34 36 37 38 39 41 42 45 44 46 47 48]
0	:invoke	:broadcast	49
0	:ok	:broadcast	49
1	:invoke	:read	nil
1	:ok	:read	[1 2 4 5 6 7 9 10 12 14 15 16 17 18 19 21 22 23 24 25 26 27 28 29 32 33 31 34 36 37 38 39 41 42 44 45 46 47 48 49]
2	:invoke	:broadcast	50
2	:ok	:broadcast	50
3	:invoke	:read	nil
3	:ok	:read	[1 2 4 5 6 7 9 10 12 14 15 16 17 18 19 21 22 23 25 24 26 27 28 29 31 32 33 36 37 34 38 41 39 42 44 45 46 47 48 49]
4	:invoke	:broadcast	51
4	:ok	:broadcast	51
0	:invoke	:read	nil
0	:ok	:read	[1 2 5 4 6 7 10 9 12 15 16 14 17 18 19 22 21 23 24 25 26 27 28 29 31 33 32 34 36 37 38 39 41 42 45 44 46 47 48 49]
0	:invoke	:read	nil
0	:ok	:read	[1 2 5 4 6 7 10 9 12 15 16 14 17 18 19 22 21 23 24 25 26 27 28 29 31 33 32 34 36 37 38 39 41 42 45 44 46 47 48 49]
1	:invoke	:broadcast	52
1	:ok	:broadcast	52
2	:invoke	:broadcast	53
2	:ok	:broadcast	53
3	:invoke	:read	nil
