0	:invoke	:broadcast	0
:nemesis	:info	:start-partition	:majority
:nemesis	:info	:start-partition	[:isolated {"n2" #{"n1" "n4" "n3"}, "n0" #{"n1" "n4" "n3"}, "n1" #{"n2" "n0"}, "n4" #{"n2" "n0"}, "n3" #{"n2" "n0"}}]
0	:ok	:broadcast	0
2	:invoke	:broadcast	1
2	:ok	:broadcast	1
3	:invoke	:broadcast	2
3	:ok	:broadcast	2
4	:invoke	:broadcast	3
4	:ok	:broadcast	3
0	:invoke	:read	nil
0	:ok	:read	[0]
0	:invoke	:read	nil
0	:ok	:read	[0]
1	:invoke	:broadcast	4
1	:ok	:broadcast	4
2	:invoke	:read	nil
2	:ok	:read	[1]
3	:invoke	:broadcast	5
3	:ok	:broadcast	5
4	:invoke	:read	nil
4	:ok	:read	[2 3]
0	:invoke	:read	nil
0	:ok	:read	[0]
0	:invoke	:broadcast	6
0	:ok	:broadcast	6
1	:invoke	:read	nil
1	:ok	:read	[2 3 4]
2	:invoke	:broadcast	7
2	:ok	:broadcast	7
3	:invoke	:broadcast	8
3	:ok	:broadcast	8
4	:invoke	:read	nil
4	:ok	:read	[2 3 5 4]
0	:invoke	:read	nil
0	:ok	:read	[0 6]
0	:invoke	:read	nil
0	:ok	:read	[0 6]
1	:invoke	:broadcast	9
1	:ok	:broadcast	9
2	:invoke	:broadcast	10
2	:ok	:broadcast	10
3	:invoke	:read	nil
3	:ok	:read	[2 3 5 4 8]
4	:invoke	:read	nil
4	:ok	:read	[2 3 5 4 8]
0	:invoke	:read	nil
0	:ok	:read	[0 6]
0	:invoke	:broadcast	11
0	:ok	:broadcast	11
1	:invoke	:read	nil
1	:ok	:read	[2 3 4 5 9]
2	:invoke	:read	nil
2	:ok	:read	[1 7 10]
3	:invoke	:read	nil
3	:ok	:read	[2 3 5 4 8]
4	:invoke	:read	nil
4	:ok	:read	[2 3 5 4 8 9]
0	:invoke	:broadcast	12
0	:ok	:broadcast	12
0	:invoke	:read	nil
0	:ok	:read	[0 6 11 12]
1	:invoke	:broadcast	13
1	:ok	:broadcast	13
2	:invoke	:broadcast	14
2	:ok	:broadcast	14
3	:invoke	:broadcast	15
3	:ok	:broadcast	15
4	:invoke	:read	nil
4	:ok	:read	[2 3 5 4 8 9 13 15]
0	:invoke	:read	nil
0	:ok	:read	[0 6 11 12]
0	:invoke	:read	nil
0	:ok	:read	[0 6 11 12]
1	:invoke	:broadcast	16
1	:ok	:broadcast	16
2	:invoke	:broadcast	17
2	:ok	:broadcast	17
3	:invoke	:broadcast	18
3	:ok	:broadcast	18
4	:invoke	:broadcast	19
4	:ok	:broadcast	19
0	:invoke	:broadcast	20
0	:ok	:broadcast	20
0	:invoke	:read	nil
0	:ok	:read	[0 6 11 12 20]
